Siren,CA2013,CA2014,CA2015,CA2016,CA2017,Résultat2013,Résultat2014,Résultat2015,Résultat2016,Résultat2017,Effectif2013,Effectif2014,Effectif2015,Effectif2016,Effectif2017
449699917,5321303,738675,3859834,1984407,9626444,246350,-186888,18963,-512758,95028,6,4,8,8,8
449008499,13213866,13326328,13147141,13233427,13117164,-347895,183411,240904,176477,238868,77,73,67,67,67
421210865,3244441,3171529,2465972,2241687,2174754,28611,32157,36149,24994,23348,8,8,8,7,8
421240003,6197093,6163570,6608991,7266794,8060976,63855,76975,203643,292499,359716,28,29,31,31,37
421279233,4343294,3797273,4346939,4117798,4016402,167057,128592,54589,131731,138881,38,38,38,39,40
423074707,1046600,1157894,1074546,1038620,965875,-8945,40359,29846,38875,16768,10,9,9,8,10
423086065,7762832,7511567,8913679,8049266,9787017,113534,85543,118144,150716,90334,43,45,47,40,40
423098045,615175,639245,609542,625465,615890,-5169,164,-19208,-6396,750,2,2,2,2,3
530602150,2817916,3313081,3765495,4357354,4520108,741,38576,-6983,45791,-42041,8,8,10,10,11
307165514,17823530,18587080,17813290,17771994,18269091,346150,461260,359940,364585,317720,43,45,41,0,38
521237131,1735241,2114678,2744338,3028496,3290158,118357,162053,240269,319013,331492,17,19,23,26,31
524027455,1725784.6153846155,2859852,3021130,3312626,4166095.1999999997,-941514.4615384616,-110608,-329883,-818093,-1903873.2000000002,11.076923076923077,12,13,17,20.4
449027648,2495700,2697100,2698040,4592160,2640060,-41530,110600,39190,531390,169460,52,52,51,69,52
448807214,845094,853976,840703,792651,753507,53076,40635,59096,61416,54209,8,8,8,7,8
448817775,1358979,1579559,1605338,1550505,1617917,11272,36738,28693,16156,13922,8,8,9,9,9
423164086,668178,729378,771253,878302,1014343,33682,15970,34059,45389,33083,6,8,8,0,0
423175660,598577,601866,597974,637514,581386,42516,14613,17931,29341,10145,5,5,5,3,3
533809190,274e3,275e3,324e3,364e3,422e3,11e3,16e3,2e3,3e3,2e4,1,1,1,2,8
535009377,759109,794327,896177,710974,751813,2527,6086,18935,-1991,7438,8,6,5,6,5
530419993,1074639,1026876,962715,1010588,980901,66549,70866,51291,55397,39208,3,4,5,0,4
793536095,4510,3440,6090,6210,2760,-1370,-1720,320,230,-1040,1,1,1,1,1
448931048,4507013,4250237,4280035,0,4006402,1872285,1097377,1363768,0,3630697,18,17,18,0,19
448986059,3913736,3809994,3798329,3735181,3504446,271681,323374,283353,106642,142497,48,36,38,38,40
421378092,374985,377696,384914,276376,296070,24417,43845,57568,17602,5732,8,8,6,5,5
421391764,11317349,13459379,19480915,17265257,18561059,582340,1254009,3752093,2222187,2148336,30,29,32,36,35
420851123,704276,741258,741027,825187,820632,7161,6742,11542,28581,26003,8,9,9,9,10
420851289,574683,554448,498131,471491,356515,15097,8717,21421,-554,-156955,6,6,6,6,5
420851651,329826786,351794994,366294578,4528532040,401874881,6329268,-2140939,10793939,165224184,13503345,542,560,564,6624,544
420863367,26260227,22198767,23271710,22701485,11306141,-3127328,-3269230,-3865850,-3294815,-5070003,275,247,240,249,149
420872293,7120608,7574422,8025741,8470866,9457193,161495,209001,274920,362908,115172,57,57,56,60,59
420873762,7147612.363636363,6602421,6993307,6086526,5744062,-30848.727272727272,-180762,8050,-32483,6825,34.90909090909091,31,33,30,21
435230586,102592,33817,76402,133633,88699,21446,1338,862,11255,3079,1,1,1,1,1
530304088,275897,225011,223767,247765,243579,47736,12439,-216,15838,39828,0,0,0,0,0
530322783,809015,814520,831178,888699,1195521,25130,20697,-54677,80598,46307,11,14,16,17,18
318265097,9139945,8103314,7984390,9848079,9132411,114602,309597,-52646,-284648,-379495,45,42,77,67,66
512244310,718915,1198537,1000552,904244,858138,18560,33995,21426,51274,6292,0,0,11,10,9
514757822,177942,251580,244918,273498,246004,53653,34019,23900,18720,4088,1,2,3,2,2
533985867,671896,520470,531467,501587,594791,166812,83197,16707,-16332,-48253,2,2,2,3,3
450130349,1245958,1345403,1529390,1552263,1668971,-99043,-104471,7803,16188,-45825,7,9,8,7,7
420879140,64418210,79922518,115833850,113513704,113875307,28661869,3211507,196650998,751626,7454579,420,514,375,623,573
420929481,122737e3,121242e3,133243e3,13282e4,137425e3,5511e3,664e3,11476e3,7029e3,8211e3,694,686,661,654,664
420990848,1998521,1940141,1907677,1680959,1587713,-258057,-317509,-229566,-478960,-410598,25,26,22,22,29
421002684,27332549,31211457,35515870,39115281,46840148,212127,511183,390634,493901,813264,40,40,42,43,49
421031345,224232,347724,382596,374852,405415,3326,6848,19978,24312,42145,5,5,6,6,6
421060310,1898946,1926265,2346260,2368792,1995406,50536,52289,98309,342948,252196,18,19,17,20,18
421092206,1047221,998689,870623,913873,1120439,53469,74706,49907,46327,45929,6,7,7,7,7
421200478,2346992,2606276,1988559,2744904,2579364,535020,48018,82932,296612,427231,9,10,12,10,16
530332444,610320,774170,663050,693680,782200,30910,27880,8230,29150,27800,3,4,4,5,7
532964228,20034601,27406003,28735471,18523777,1515e4,1216847,887747,971804,929568,1034e3,199,209,241,263,262
592046197,1440059,1346478,1351804,1311086,1258562,24237,23634,50979,26876,34398,12,12,10,9,10
712003623,1908422,2631752,2841402,2776089,2816735,374713,117094,-246824,111634,25865,17,22,19,29,29
449255181,495785,450679,408830,367695,403546,12651,2460,-7159,-6073,28671,6,5,5,4,5
449264050,510384,534173,389834,530430,366762,973,7001,9876,39970,-8283,5,5,4,4,4
421118910,10358861,9558207,8473640,8895594,9071053,-2590498,65738,5214,4468,-424134,26,25,23,24,26
421128026,56225773,56740360,110996859,109609521,115003692,3954409,4231695,7157758,8083862,8730233,186,183,377,380,387
421148958,10028340,9035940,8668860,10829530,14321580,854880,658490,670770,39190,237349,34,28,29,47,48
424543205,977074,959724,971748,994657,22825,204370,95081,83838,358520,2636816,1,1,1,1,1
424574333,1476662,1440767,1569641,1706382,1793283,37874,39801,48689,49313,55250,7,7,7,8,8
424580439,294094,294650,282145,247146,223351,23784,3389,4929,4484,-30011,4,4,4,4,3
424601938,4232760,4319780,5274600,5218860,4974348,17040,56420,63830,110070,24854,7,7,7,8,7
424615110,12735979,12364169,11705453,10360287,9758842,314392,412211,264807,181654,113225,46,46,45,41,37
424623668,751660,837428,849359,748734,803003,19234,15010,59259,15140,37065,8,8,5,9,7
437781404,386894,290429,188176,173421,190742,1731,-7377,-5363,-59552,24925,1,1,1,1,1
439328485,23157280,16467790,18484350,23723920,19689790,225780,-978460,-434930,144960,-219190,166,161,145,145,154
405391012,775153,710170,726226,729379,684060,-94221,-38990,-1645,37599,8842,6,5,5,5,5
414840082,3676346,3018334,4196931,5894669,3595924,128146,-68726,2622145,377517,-84495,0,0,0,0,25
312273667,9011996,8798494,9345657,9523874,9688214,371163,409080,344328,439788,492582,53,56,53,55,53
312425010,2812901,2669551,2706153,2856450,3095946,-223782,20664,-36239,-57051,61619,4,4,4,4,4
317865269,358356,353320,393383,377111,393945,2004,759,19400,12831,13043,2,2,1,2,2
532719788,129873,177959,237523,477276,493909,4826,30037,22858,34807,32038,1,1,1,5,5
325089092,10155749,10282458,8122582,7896513,7531421,202274,-164265,30650,140108,15043,10,13,11,10,10
449300847,7710930,8187401,8362457,8195788,8728743,-267727,-159169,310740,523437,369353,49,46,48,43,42
449354273,187061,182394,240029,243302,332023,10623,5983,8448,11985,44918,3,3,3,4,4
424712792,14592320,13981140,13413320,15737540,14340910,52430,103300,48180,23330,38250,6,5,5,4,5
424749505,335e4,3329980,3604e3,4173150,5059160,71e3,83730,217050,240410,339180,46,46,47,52,69
531823698,10429702,16201648,21429816,26142143,34993120,-29307,-1410800,-2783811,-6180206,-2246675,118,135,241,285,334
404408742,120766,219403,276e3,276e3,312e3,-24964,2898,18151,5559,35097,2,3,3,3,3
410573422,182748,169034,97874,82513,126599,895,749,-6464,-969,2241,1,1,1,1,1
532788999,3877069,5787026,10422646,9654598,10377975,35725,90333,587092,273071,531109,6,6,7,6,9
532791613,2387390,2511600,2270780,2506840,4627190,206590,77230,59840,45080,-85300,17,18,19,19,34
415175587,259493,292674,224492,200891,198627,4767,74,1465,-23746,8601,4,4,3,2,2
581620556,5580622,5642820,5452583,5641409,5370650,3169119,2801565,3021293,3095364,3937096,32,25,24,24,24
587150442,13242594,15087246,12788527,10298253,11866432,217558,301213,210544,216025,291821,154,138,118,108,104
751344946,66922,65606,62055,74694,180306,5907,12761,-11347,-12169,6121,1,1,3,4,6
478689003,1625876,1452905,1632123,1722763,1762506,77720,89861,74341,44249,64853,16,17,18,17,19
478697618,285315,307639,345851,359331,402914,9787,12513,3084,1258,16736,3,3,3,5,4
478700677,505446,421443,412096,412011,391460,-24757,-37656,-27351,-33779,-38261,3,4,3,3,3
478703663,1474693,1477949,1563067,1600410,1676749,38013,19724,83409,45814,69374,12,12,12,13,13
478705080,4285e3,4711e3,4461e3,6135918,6564021,229e3,11e4,164e3,285956,345898,23,25,26,29,32
478714918,1832970,1841920,2017070,2110100,1832280,141450,25610,39600,9030,12990,14,12,13,14,8
424789451,210286,243162,218134,196648,261781,1625,3609,5224,2743,9512,4,4,4,4,2
424790954,1471e3,1341e3,1337e3,1623e3,1957e3,29e3,29e3,49e3,49e3,51e3,7,8,11,10,13
421641564,3418071,2078398,900674,3253490,3535493,15519,13295,38064,10274,91557,4,4,4,4,4
421649575,41576043,47689759,48525528,52832277,51159681,-769867,-1142346,156408,609121,1115746,46,47,48,54,60
421675463,614007,567575,572663,581047,544650,66273,37114,46538,28063,33586,2,3,3,3,3
421677089,29331493,25507943,26692905,26610984,31102367,123366,267290,354447,470229,682828,54,54,58,59e3,62
421691890,2209755,2039441,2006917,1985854,1805819,124420,53881,45029,47507,13847,7,8,8,8,8
421722612,1719608,1637655,1945199,1284145,1832042,40935,24141,40420,79228,91801,11,9,9,11,9
414726265,4169964,4192212,4183178,4121461,3873599,23431,35935,28255,18869,16406,5,5,5,5,5
415056456,467318,543448,612377,718574,803417,-53725,2310,67969,28156,22231,7,8,6,7,8
419893235,3785809,10795503,12105734,12871515,13460171,13999,261392,233612,209080,267894,17,26,31,33,29
421730839,3321771,3021177,3068575,2842199,2945121,287233,222205,225992,-31809,96265,9,10,13,9,12
422873711,3448879,2516785,2958557,3170357,3032849,1267642,-474639,240724,854984,514222,10,32,30,30,31
429086291,16078435,13139085,11437412,9837004,10281501,78844,-279580,-1430090,564669,549121,103,87,39,40,45
521939157,198959,179555,154737,168931,119465,8373,1735,334,1484,2651,2,2,2,2,3
532381142,388025,335434,268818,256339,119632,75364,44154,12069,41107,138646,2,0,0,0,0
532390002,556027,525999,546716,558549,576259,67506,23968,36451,33108,31043,6,6,6,6,6
478763592,1508338,1540281,1531367,1636957,1654479,82920,98447,124550,74671,67878,10,10,10,10,11
478485618,146124,132299,136472,126453,118026,-23080,-12819,140,7540,-2261,5,6,4,4,4
478542962,2083382,2108506,2064422,2057387,2024069,76357,77567,34442,40208,59094,17,14,16,16,16
421747494,1188296,1344942,1362695,1365624,1407768,-36467,151534,188438,609322,80524,16,18,16,14,15
421757394,6661160,8034750,8803690,7185e3,9270290,480040,383230,799260,504170,504560,45,45,40,40,54
421761099,740648,664713,697254,724234,761506,21969,-34334,10069,73710,-4326,13,15,10,10,10
423445162,885210,719265,1028787,664434,1252218,121009,81082,105599,44820,139392,1,1,1,1,1
423454529,261523,235933,219265,232773,342610,839,-97,-17740,-1747,4305,2,2,1,1,3
423454982,728381,747894,873419,935761,1244450,55413,77995,102837,4922,78557,2,3,3,3,5
423459106,554242,656773,575286,555427,497399,13963,45437,14919,19905,83483,5,6,7,7,8
423465087,292891,429486,253247,273064,291813,-66843,834,-19084,31358,34130,2,1,1,1e3,2
300512241,660542,762602,516561,517029,517840,279734,273789,-1421740,-417331,6898,8,8,9,10,10
300608775,5419450,4996430,5157080,5370510,5337300,221240,405550,496180,566440,436990,27,24,25,25,22
532414158,729046,781213,948522,964799,876655,6063,49916,144056,36752,1371,6,6,5,5,4
423573401,2526e3,2071e3,2111740,2240420,2600016,2714e3,1662e3,1862270,4706640,4105423,8,9,9,9,9
494578057,1509836,1589994,1558828,1365228,1772949,10882,85882,63949,38164,19818,15,12,12,15,17
537478299,321044,302987,341018,314653,281267,4592,4186,11111,12451,3349,2,1,1,2,2
602055386,7291717,7318501,7448530,6794810,3910081,149595,397335,107761,-356106,-892623,33,34,27,23,21
692015217,297659e3,286678699,299669e3,327497e3,437226e3,17254e3,31802843,45196e3,35833e3,85154e3,980,812,880,942,847
485075550,213894,581433,239364,136435,504232,-64869,-4435,-53991,-35773,-53448,3,2,2,1,1
487911778,744224,1059893,1326712,1316070,1207887,3775,3660,12950,62406,27318,2,2,2,3,3
532484334,595e3,577280,585200,652800,610900,159e3,12300,9410,67460,10330,1,1,1,1,1
531038651,823019,907343,1218060,1127801,1934384,48703,59993,64340,68521,188921,4,5,5,6,6
478231335,612970,723340,641700,1060720,771270,26740,43960,18310,69270,15570,4,5,5,5,5
424930386,21099331,46964909,33814989,45740063,32618318,1668866,9411773,-2643738,3621621,-2307460,58,88,83,80,75
424977908,10594223,10323481,9270513,8488761,4368036,51112,21095,3584,-656,19204,43,43,43,41,31
425060928,11520400,16764557,16517145,15827183,12156823,551554,770290,822874,832568,-1292903,70,70,70,66,54
488701434,14752231,21773974,14943632,15824313,23448185,3035254,1203848,1652238,441658,-161106,55,10,85,97,121
751390964,217805.45454545453,367909,414601,263933,380827,5812.363636363636,39194,50380,6087,42113,4.363636363636363,3,3,3,2
791770837,251921.33333333334,164484,633201,2046483,2184764,2708,2514,9077,29611,47990,1.3333333333333333,1,3,1,1
532079977,241774,213996,189206,182937,168261,14655,-20191,-34495,-29696,-3449,4,4,4,3,3
505323550,239094,266282,293223,264232,269514,14773,11835,5878,379,2234,0,1,1,1,1
510342769,37518397,33838647,36741320,26340681,34818880,560784,242948,331942,-212726,83879,8,7,10,11,8
788797108,4086701.1428571427,5306772,10345172,12464317,14205542,641.1428571428571,8484,12234,44931,109657,25.714285714285715,15,23,23,32
788802460,180976.8,418841,564068,648910,930452,-74784.8,34905,24346,30521,33948,1.6,3,3,5,7
425090966,69443386,51213486,50841874,52180478,56721750,327597,985693,913364,-1393516,-1956879,464,419,383,392,392
425112711,947499,2104869,2342615,2506318,2228344,17297,312023,139560,221735,216797,1,1,2,15,12
425113701,368330,406820,426490,523011.42857142864,640630,10360,230,6280,5828.571428571428,22310,4,2,2,2.571428571428571,3
425127875,8993516,8354826,10595785,12206827,12606373,724098,630377,561117,792056,825752,20,19,29,32,32
425130937,7618414,7456898,8172220,8334658,7162434,2762613,2567912,2725904,2931230,4920422,6,8,7,8,9
499652493,1515150,2163390,1226190,1323500,1345130,70630,-144840,-975430,51850,18740,10,11,7,6,6
500214598,1119653.5384615385,1444897.0909090908,1232989,3553145,5239132,34464.92307692308,87208.36363636363,101026,184432,349528,30.46153846153846,41.45454545454545,35,2,5
532570397,277634,869301,2313397,3060261,4542488,-323365,-573194,-921679,-747784,-357224,9,10,14,16,16
381354893,26507e3,28858e3,31364e3,36354e3,37131745,834e3,452e3,136e3,181e3,144382,38,37,40,44,44
391191608,323781,389132,402913,392469,404758,28601,22444,7386,29185,20830,3,4,4,4,4
477487011,70918,95240,93512,96407,89856,2251,7919,11280,6442,5705,3,3,4,4,4
789399326,158599,298151,314554,417564,394905,-51421,-9501,-156164,130842,-145127,1,1,1,1,1
789416591,263397.4285714286,295701,325945,330664,337833,26832,34647,35210,32260,44814,2.571428571428571,3,4,4,5
422658765,1240439,1257338,1319549,1357033,1431564,24760,22599,42776,54101,59943,5,7,7,6,7
422686345,3452685,3458522,3684859,3903777,3958666,583546,552243,549236,579055,575394,27,25,27,29,29
422711523,1032246,1009045,1058618,1018911,1144025,-706828,-496264,-393822,-627107,-651031,9,8,8,8,9
422752790,3869723.076923077,4004270,4335840,3540090,3557290,-509270.7692307692,-334150,-152640,-348010,-376020,9.230769230769232,8,7,7,8
306746322,1002277,1029212,1202034,1331361,1392708,63752,31103,116106,105713,102749,6,0,8,5,7
307616318,17216650,16737330,17850380,19532350,20641380,24250,635250,414150,-154900,126220,8,8,9,10,12
309610061,21725697,26102033,27145357,26577484,25552933,1684527,3291182,1411953,1984580,114472,72,73,91,71,74
314972852,1574420,1528490,1602130,1619400,1628275,95490,61400,-14720,73290,50371,3,3,3,13,3
318570561,24564035,21718525,21160111,20287548,19943663,25128,-725770,-1158554,0,-983717,54,52,52,48,47
324333921,16632432,17416999,18083124,17888124,18462680,1953,96569,14528,131918,301712,44,44,44,44,47
332047836,993283,1056892,1122832,1587383,1714286,45754,34879,70048,41364,25667,7,7,7,15,13
483511903,803838,111094,262151,371745,407059,-15650,282545,-107117,-86693,-6559,10,2,4,4,4
500925953,111150,86907,88296,82073,71408,4212,-278,-1032,-3773,14077,0,1,1,1,1
501322176,97046,124906,140915,141269,109946,5464,8541,11480,16450,-9879,1,0,2,2,1
503063679,230210,242787,253428,260121,250564,41874,46130,54182,57652,63038,1,2,2,2,2
424206423,1094e3,1192420,1192480,1211200,1219850,123830,129380,137820,137860,140910,6,8,8,8,9
424295368,275150,365970,244110,202240,201002,-11530,-16870,4260,3e3,390,4,5,2,2,2
438540775,616983,492173,488687,788597,384338,36818,30844,44744,32091,-39553,1,2,2,2,2
414769273,2313161,1656670,1758808,1854213,1205448,92563,41776,61800,27522,-51889,5,5,5,5,4
789999356,9800990,11322430,9738890,9716670,9942790,-42410,357640,-108450,73100,168160,92,95,95,94,90
790031546,23943077,19620866,22322339,23649057,24988375,1426731,-4425592,-4629261,-1540460,-375027,50,49,49,48,47
422083592,720990,794755,931088,754097,959948,8634,11095,40380,13449,40808,3,3,3,3,3
422109546,1110572,1237142,1287058,1227748,1547439,16573,48264,49615,97537,87401,4,5,7,7,8
751105933,365771,409417,531396,546717,662614,13606,13437,15290,15022,17319,4,4,5,6,6
530049691,799400,718833,733813,683154,690714,52895,41870,35748,42592,45785,6,6,7,6,5
435204102,10400849,10123922,11011316,11761525,12381018,708534,458198,601630,709274,572813,29,28,30,31,31
442496642,195925,175574,205263,167738,179848,24126,1077,29016,647,7673,2,2,1,1,1
450162888,94830,93079,92668,88186,92047,-6660,413,5510,4721,-1734,2,2,1,1,1
523885622,3912600,4406635,4720996,4740977,4728746,-163821,32431,45405,-40147,76607,0,23,27,28,28
349486936,615229,637271,835965,554554,507004,2234,2537,95236,4202,-12673,4,4,4,3,2
422130146,550046,492624,436077,406827,449861,-9539,-27664,942,4168,55988,8,8,8,8,6
422161315,157423,156265,160776,163006,160713,9904,-2492,10999,3006,-4825,1,1,1,1,1
422165431,633994,648894,739037,746430,889268,-28598,-7344,28514,27111,-52157,3,3,3,0,5
422171447,3053280,4129990,3659807,5631601,5243046,5974,209439,69210,489908,408905,11,12,13,12,12
422207407,312977,280749,258427,246256,228211,79423,61512,45168,29992,45061,2,3,2,2,2
